"Scaffold.x","Scaffold.y","PercentOfTotal","clusterID.Scaffold","Cluster.Size","pop","FSC.A","FSC.H","FSC.W","SSC.A","SSC.H","SSC.W","CD4","Live","CD11b","CD44","CD5.Ly6G","IA.IE","V.BV610.A","CD317","CD62L","CD8a.SiglecF","F4.80","G.PE.A","G.PE.TR.A","CD161","Ly6C","CD25","CD11c","CD19","Time","CD11b.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD11c.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD161.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD19.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD25.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD317.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD4.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD44.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD5.Ly6G.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD62L.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD8a.SiglecF.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","F4.80.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.TR.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","IA.IE.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Live.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Ly6C.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popsize.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Time.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","V.BV610.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popID.Scaffold.28.fgcol"
" -29.603398"," 151.301062","0.301084832","115"," 1950","NKTc","43031.82","38845.0","72515.90"," 46999.41"," 44820.0","68499.50","1.2792320","1.3101269","1.0382059","2.77983002","2.7852562","1.4379143","0.9806174","1.2420148","1.3496299","0.9996448","1.0991612","0.8756410","0.9692548","2.4824704","2.2032480","1.1192136","1.37219194","1.5265788"," 9099.90","1.0382059","1.37219194","2.4824704","1.5265788","1.1192136","1.2420148","1.2792320","2.77983002","2.7852562","1.3496299","0.9996448","1.0991612","43031.82","38845.0","72515.90","0.8756410","0.9692548","1.4379143","1.3101269","2.2032480"," 1950"," 46999.41"," 44820.0","68499.50"," 9099.90","0.9806174","1"
" 461.680294","-194.190852","0.559554580","116"," 3624","Monos","50914.89","44608.0","74904.05"," 72844.58"," 66528.0","71736.78","1.0447417","1.3600236","3.2972194","2.36148917","1.0089345","1.5033563","1.0438166","1.3682171","3.0133431","1.0293605","1.9947771","0.9046133","0.7175522","1.0565026","3.6156183","1.9345480","2.52758030","1.8496066"," 8961.50","3.2972194","2.52758030","1.0565026","1.8496066","1.9345480","1.3682171","1.0447417","2.36148917","1.0089345","3.0133431","1.0293605","1.9947771","50914.89","44608.0","74904.05","0.9046133","0.7175522","1.5033563","1.3600236","3.6156183"," 3624"," 72844.58"," 66528.0","71736.78"," 8961.50","1.0438166","1"
"-171.780807","  61.606121","0.110552174","117","  716","NKTc","44937.75","40266.5","73339.20"," 54645.44"," 51299.5","69870.47","2.0987412","1.3261426","1.1528090","3.02941259","2.9301035","1.8039456","0.9785227","1.3789057","1.4592885","1.0424490","1.2293013","0.8724918","0.9607241","2.6032686","2.4387248","1.1626432","1.95176448","1.5264919"," 8953.85","1.1528090","1.95176448","2.6032686","1.5264919","1.1626432","1.3789057","2.0987412","3.02941259","2.9301035","1.4592885","1.0424490","1.2293013","44937.75","40266.5","73339.20","0.8724918","0.9607241","1.8039456","1.3261426","2.4387248","  716"," 54645.44"," 51299.5","69870.47"," 8953.85","0.9785227","1"
"-384.259027"," 591.409731","0.222957178","118"," 1444","B2Bcells","57283.98","43309.0","86263.41","102075.53"," 82789.0","83253.89","0.4275737","1.1660588","1.0995250","1.53814238","1.4117036","3.6288516","1.0237488","1.2084972","3.4242129","1.1118562","1.3609092","0.9179425","0.9236120","2.3756026","3.0599973","1.2168011","2.14702231","3.3431932"," 7096.10","1.0995250","2.14702231","2.3756026","3.3431932","1.2168011","1.2084972","0.4275737","1.53814238","1.4117036","3.4242129","1.1118562","1.3609092","57283.98","43309.0","86263.41","0.9179425","0.9236120","3.6288516","1.1660588","3.0599973"," 1444","102075.53"," 82789.0","83253.89"," 7096.10","1.0237488","1"
" 620.031306"," 501.648344","0.084149350","119","  545","cDC2","49863.84","42573.0","77474.02"," 88743.36"," 79619.0","73019.62","0.5545891","0.6877754","2.9091680","0.00000000","1.9252060","3.3419733","1.2175811","0.9936029","1.6376436","1.1522721","1.9408545","0.8535199","0.8938277","1.0431868","2.5859650","1.6206663","4.13433614","0.1808679"," 9844.30","2.9091680","4.13433614","1.0431868","0.1808679","1.6206663","0.9936029","0.5545891","0.00000000","1.9252060","1.6376436","1.1522721","1.9408545","49863.84","42573.0","77474.02","0.8535199","0.8938277","3.3419733","0.6877754","2.5859650","  545"," 88743.36"," 79619.0","73019.62"," 9844.30","1.2175811","1"
" 735.589521"," -28.783217","0.020226725","120","  131","pDCs","49710.18","42195.0","76902.30"," 75451.45"," 69676.0","70453.76","1.7482638","1.4377041","1.2392206","2.71273670","1.3030586","2.3392814","1.0071293","3.4032622","2.8129390","0.6111835","1.2133096","0.8484733","1.0171623","0.7467511","3.3794770","1.6174602","3.06731253","2.0533768"," 8144.00","1.2392206","3.06731253","0.7467511","2.0533768","1.6174602","3.4032622","1.7482638","2.71273670","1.3030586","2.8129390","0.6111835","1.2133096","49710.18","42195.0","76902.30","0.8484733","1.0171623","2.3392814","1.4377041","3.3794770","  131"," 75451.45"," 69676.0","70453.76"," 8144.00","1.0071293","1"
"-294.547450"," 467.960245","0.544423137","121"," 3526","B1 B cells","42776.76","38146.5","73947.84"," 57378.90"," 54168.0","69395.98","0.9401233","1.3039771","1.0963848","2.06577178","1.9991909","2.9342984","0.9969484","1.2065450","3.0610742","1.0083738","1.1813529","0.8841263","0.9710719","0.9756600","2.4857352","1.0650775","1.67186810","3.0335511"," 8848.70","1.0963848","1.67186810","0.9756600","3.0335511","1.0650775","1.2065450","0.9401233","2.06577178","1.9991909","3.0610742","1.0083738","1.1813529","42776.76","38146.5","73947.84","0.8841263","0.9710719","2.9342984","1.3039771","2.4857352"," 3526"," 57378.90"," 54168.0","69395.98"," 8848.70","0.9969484","1"
"-320.643037"," -93.109165","0.505050505","122"," 3271","CD4DN","40524.12","36874.0","72415.61"," 45295.12"," 43271.0","68487.08","2.2122565","1.4412434","1.0565941","2.69522258","3.4506151","1.1986316","0.9460649","1.3985565","1.5738064","0.9518419","1.0833866","0.8631812","0.9926613","0.9841753","1.8221699","1.0644904","1.33475373","0.8603242"," 9117.80","1.0565941","1.33475373","0.9841753","0.8603242","1.0644904","1.3985565","2.2122565","2.69522258","3.4506151","1.5738064","0.9518419","1.0833866","40524.12","36874.0","72415.61","0.8631812","0.9926613","1.1986316","1.4412434","1.8221699"," 3271"," 45295.12"," 43271.0","68487.08"," 9117.80","0.9460649","1"
" 562.639110"," 461.277450","0.143439902","123","  929","cDC1","44953.74","36951.0","76568.70"," 71565.63"," 64585.0","71424.22","0.4146966","1.0668824","1.0922982","0.88729533","1.1380299","3.1780948","1.1132812","1.1524780","1.4321370","2.5454442","0.9823087","0.8757508","0.9886945","0.9998395","2.1796453","1.0386859","3.81299177","0.9246196"," 9054.30","1.0922982","3.81299177","0.9998395","0.9246196","1.0386859","1.1524780","0.4146966","0.88729533","1.1380299","1.4321370","2.5454442","0.9823087","44953.74","36951.0","76568.70","0.8757508","0.9886945","3.1780948","1.0668824","2.1796453","  929"," 71565.63"," 64585.0","71424.22"," 9054.30","1.1132812","1"
"-105.109614","-375.352797","1.012880255","124"," 6560","CD8Naives","44768.88","40778.5","72064.86"," 50379.38"," 47883.5","69023.48","0.6906358","1.3962861","1.0323959","1.71263445","3.0750802","1.2838957","0.9563214","1.3823420","3.4425036","2.3865712","1.1145990","0.8714959","0.9662410","0.9260898","2.7103946","0.9667971","2.42326382","1.2048505"," 8912.85","1.0323959","2.42326382","0.9260898","1.2048505","0.9667971","1.3823420","0.6906358","1.71263445","3.0750802","3.4425036","2.3865712","1.1145990","44768.88","40778.5","72064.86","0.8714959","0.9662410","1.2838957","1.3962861","2.7103946"," 6560"," 50379.38"," 47883.5","69023.48"," 8912.85","0.9563214","1"
"-351.183820"," 589.145046","0.383844560","125"," 2486","B2Bcells","38419.29","35273.0","71566.79"," 44447.83"," 42983.0","67395.59","0.6681983","1.1908632","1.0249822","0.89616354","1.0613370","2.9568147","0.9937999","1.1643596","3.1395425","0.9631937","1.1554036","0.8775640","0.9728315","2.0511345","2.3184748","1.0504286","1.80090898","2.8875385"," 9021.65","1.0249822","1.80090898","2.0511345","2.8875385","1.0504286","1.1643596","0.6681983","0.89616354","1.0613370","3.1395425","0.9631937","1.1554036","38419.29","35273.0","71566.79","0.8775640","0.9728315","2.9568147","1.1908632","2.3184748"," 2486"," 44447.83"," 42983.0","67395.59"," 9021.65","0.9937999","1"
" -73.510379","-368.026655","0.384462170","126"," 2490","CD8Naives","42695.25","39004.5","71888.46"," 41195.90"," 39591.0","68050.17","0.7620440","1.3891399","1.0249071","1.49227885","3.0233995","1.2788291","0.9667781","1.2869969","3.2517443","2.2734871","1.0499537","0.8783029","0.9643266","0.9512889","2.7792837","1.0337074","1.67767937","1.4431483"," 9390.45","1.0249071","1.67767937","0.9512889","1.4431483","1.0337074","1.2869969","0.7620440","1.49227885","3.0233995","3.2517443","2.2734871","1.0499537","42695.25","39004.5","71888.46","0.8783029","0.9643266","1.2788291","1.3891399","2.7792837"," 2490"," 41195.90"," 39591.0","68050.17"," 9390.45","0.9667781","1"
" 510.813507"," 569.805185","0.162431407","127"," 1052","cDC2","49408.32","41846.0","77615.75"," 85796.02"," 76918.5","72727.48","1.6934300","0.7760652","2.9393819","0.00000000","2.1268100","3.4806493","1.1963736","1.0660476","1.8691041","1.1255803","2.1864745","0.8513424","0.8725906","0.9813414","2.5516633","1.6445591","4.03736936","1.6005244"," 7326.35","2.9393819","4.03736936","0.9813414","1.6005244","1.6445591","1.0660476","1.6934300","0.00000000","2.1268100","1.8691041","1.1255803","2.1864745","49408.32","41846.0","77615.75","0.8513424","0.8725906","3.4806493","0.7760652","2.5516633"," 1052"," 85796.02"," 76918.5","72727.48"," 7326.35","1.1963736","1"
"-575.513097"," 546.919560","0.622550791","128"," 4032","B2Bcells","38927.07","35455.0","72179.79"," 45949.87"," 44288.0","67960.47","0.6468529","1.2142837","1.0264270","0.83967288","1.2254889","3.0255459","1.0067360","1.1135058","1.8568251","0.9699785","1.0592692","0.8832666","0.9811147","1.0007502","2.3294713","1.0636477","0.99427291","2.6979337"," 8829.20","1.0264270","0.99427291","1.0007502","2.6979337","1.0636477","1.1135058","0.6468529","0.83967288","1.2254889","1.8568251","0.9699785","1.0592692","38927.07","35455.0","72179.79","0.8832666","0.9811147","3.0255459","1.2142837","2.3294713"," 4032"," 45949.87"," 44288.0","67960.47"," 8829.20","1.0067360","1"
" 407.398905","-175.589178","0.281475717","129"," 1823","Monos","52043.16","45498.0","75146.99"," 74587.18"," 67919.0","72054.89","1.2883307","1.2977606","3.2764704","3.04346498","1.0497014","1.4032558","1.0392194","1.3132527","3.2404807","1.0108248","2.0434912","0.8971220","0.7272265","0.9522986","3.5872910","1.8323431","2.69906429","1.6481260"," 9127.70","3.2764704","2.69906429","0.9522986","1.6481260","1.8323431","1.3132527","1.2883307","3.04346498","1.0497014","3.2404807","1.0108248","2.0434912","52043.16","45498.0","75146.99","0.8971220","0.7272265","1.4032558","1.2977606","3.5872910"," 1823"," 74587.18"," 67919.0","72054.89"," 9127.70","1.0392194","1"
"-567.742290"," 815.032021","0.307106528","130"," 1989","B2Bcells","39622.44","35942.0","72542.75"," 47870.47"," 45982.0","68159.05","0.8271806","1.2627741","0.9352962","0.67674240","1.0977821","3.0067530","0.9795710","1.2208820","2.7476868","0.9736303","1.4790064","0.9809239","0.7775790","3.1558034","3.5763843","1.5070301","0.19318288","3.0485237"," 8396.40","0.9352962","0.19318288","3.1558034","3.0485237","1.5070301","1.2208820","0.8271806","0.67674240","1.0977821","2.7476868","0.9736303","1.4790064","39622.44","35942.0","72542.75","0.9809239","0.7775790","3.0067530","1.2627741","3.5763843"," 1989"," 47870.47"," 45982.0","68159.05"," 8396.40","0.9795710","1"
"-312.082559","-351.896085","1.025232453","131"," 6640","CD4Naives","40054.95","36684.0","71514.91"," 42212.46"," 40560.0","68046.71","2.0921930","1.3950756","1.0528493","1.50003820","3.3033486","0.9929701","0.9495047","1.4030565","3.2092065","1.0756284","1.0462688","0.8637140","0.9872590","0.9440167","2.0396858","0.9801302","2.08200561","1.2192159"," 9252.40","1.0528493","2.08200561","0.9440167","1.2192159","0.9801302","1.4030565","2.0921930","1.50003820","3.3033486","3.2092065","1.0756284","1.0462688","40054.95","36684.0","71514.91","0.8637140","0.9872590","0.9929701","1.3950756","2.0396858"," 6640"," 42212.46"," 40560.0","68046.71"," 9252.40","0.9495047","1"
"-319.898942"," 507.732491","0.038137412","132","  247","B1 B cells","48365.46","42923.0","74808.92"," 61949.05"," 57946.0","70327.28","1.0126288","1.2235010","1.8360095","2.64630680","1.3411815","3.0808201","1.0218635","1.2011534","1.7674999","1.0439887","1.1370159","0.8726233","0.9847041","1.0272931","1.7051901","1.1570690","1.78577301","2.5214330"," 9223.40","1.8360095","1.78577301","1.0272931","2.5214330","1.1570690","1.2011534","1.0126288","2.64630680","1.3411815","1.7674999","1.0439887","1.1370159","48365.46","42923.0","74808.92","0.8726233","0.9847041","3.0808201","1.2235010","1.7051901","  247"," 61949.05"," 57946.0","70327.28"," 9223.40","1.0218635","1"
"-379.371302"," 500.780159","0.751940067","133"," 4870","B2Bcells","46637.76","38840.5","76088.07"," 74071.14"," 63348.5","72477.56","0.6127710","1.2163877","1.0854797","1.62362625","1.3235095","3.3919388","1.0088172","1.2323831","3.3692623","0.9676240","1.1876503","0.8880744","0.9647334","0.9773837","2.6636919","1.1050675","2.04329896","3.1737878"," 8108.95","1.0854797","2.04329896","0.9773837","3.1737878","1.1050675","1.2323831","0.6127710","1.62362625","1.3235095","3.3692623","0.9676240","1.1876503","46637.76","38840.5","76088.07","0.8880744","0.9647334","3.3919388","1.2163877","2.6636919"," 4870"," 74071.14"," 63348.5","72477.56"," 8108.95","1.0088172","1"
"-621.962317"," 713.411803","0.275917228","134"," 1787","B2Bcells","38319.84","35190.0","71894.93"," 43145.60"," 41687.0","67579.46","0.7516269","1.2381216","1.0248164","0.71640125","1.0187791","2.7693623","1.0002958","1.1301165","1.9150677","0.9496919","1.1192257","0.8864804","0.9694855","2.0332702","2.4390633","1.0959901","0.83511270","2.7326104"," 9506.70","1.0248164","0.83511270","2.0332702","2.7326104","1.0959901","1.1301165","0.7516269","0.71640125","1.0187791","1.9150677","0.9496919","1.1192257","38319.84","35190.0","71894.93","0.8864804","0.9694855","2.7693623","1.2381216","2.4390633"," 1787"," 43145.60"," 41687.0","67579.46"," 9506.70","1.0002958","1"
" 356.225822","  33.673309","0.302165649","135"," 1957","RPMac","55197.48","45262.0","79943.14"," 82064.91"," 72824.0","73284.65","1.2688788","1.4536586","1.1055108","3.05014266","0.9042760","1.4032550","1.0086773","1.3196340","1.0469976","1.3524264","1.1989785","0.8703842","0.9896727","0.9820526","1.7759805","0.9450578","1.79852235","0.8308400"," 8873.90","1.1055108","1.79852235","0.9820526","0.8308400","0.9450578","1.3196340","1.2688788","3.05014266","0.9042760","1.0469976","1.3524264","1.1989785","55197.48","45262.0","79943.14","0.8703842","0.9896727","1.4032550","1.4536586","1.7759805"," 1957"," 82064.91"," 72824.0","73284.65"," 8873.90","1.0086773","1"
"  59.637583","-430.129093","0.109471357","136","  709","CD8DN","40467.96","37178.0","71405.86"," 44096.20"," 42757.0","67252.19","0.7585145","1.3376276","1.0108913","1.11868122","2.7427082","1.2742928","0.9893351","1.1797227","1.4194926","2.4003720","1.0310741","0.8738171","0.9973086","0.9991970","1.3136849","1.0005362","1.19046741","1.0694315"," 9970.20","1.0108913","1.19046741","0.9991970","1.0694315","1.0005362","1.1797227","0.7585145","1.11868122","2.7427082","1.4194926","2.4003720","1.0310741","40467.96","37178.0","71405.86","0.8738171","0.9973086","1.2742928","1.3376276","1.3136849","  709"," 44096.20"," 42757.0","67252.19"," 9970.20","0.9893351","1"
"-300.132527"," 130.228258","0.480654914","137"," 3113","NKTc","43163.64","39079.0","72535.25"," 45898.46"," 44122.0","68242.90","2.0284166","1.3157050","1.0262305","2.83358662","2.8846028","1.2703108","0.9760900","1.2834521","1.2260275","0.9576683","1.0723072","0.8689167","0.9753413","2.6216378","2.0631866","1.1770336","1.16246779","1.4255997"," 9675.30","1.0262305","1.16246779","2.6216378","1.4255997","1.1770336","1.2834521","2.0284166","2.83358662","2.8846028","1.2260275","0.9576683","1.0723072","43163.64","39079.0","72535.25","0.8689167","0.9753413","1.2703108","1.3157050","2.0631866"," 3113"," 45898.46"," 44122.0","68242.90"," 9675.30","0.9760900","1"
"-340.306650"," 685.353019","0.230522899","138"," 1493","B2Bcells","51770.94","43716.0","77381.26"," 88017.80"," 77486.0","74020.36","1.0370110","1.3729892","1.2903851","2.44446532","1.5822622","3.4019558","1.0145921","1.2349668","2.9094267","1.0871315","1.5567143","0.9299835","0.8902990","2.7310000","3.2086507","1.4213468","0.70385133","3.3625414"," 8945.30","1.2903851","0.70385133","2.7310000","3.3625414","1.4213468","1.2349668","1.0370110","2.44446532","1.5822622","2.9094267","1.0871315","1.5567143","51770.94","43716.0","77381.26","0.9299835","0.8902990","3.4019558","1.3729892","3.2086507"," 1493"," 88017.80"," 77486.0","74020.36"," 8945.30","1.0145921","1"
"-201.399521","-226.522524","0.856316142","139"," 5546","CD4Naives","40204.71","36833.0","71520.50"," 42930.75"," 41223.0","68298.07","2.1760414","1.3333433","1.0751112","1.90657953","3.0271034","1.2083851","0.9664095","1.3297146","3.2109724","1.0385306","1.0508239","0.8660384","0.9872470","0.9626065","1.8754307","0.9491715","2.08207900","1.3419593"," 9799.65","1.0751112","2.08207900","0.9626065","1.3419593","0.9491715","1.3297146","2.1760414","1.90657953","3.0271034","3.2109724","1.0385306","1.0508239","40204.71","36833.0","71520.50","0.8660384","0.9872470","1.2083851","1.3333433","1.8754307"," 5546"," 42930.75"," 41223.0","68298.07"," 9799.65","0.9664095","1"
" 465.796219"," 555.897443","0.128154057","140","  830","cDC2","46071.48","39536.0","76225.24"," 73561.89"," 67903.0","71085.91","0.3676997","0.8515612","2.7344084","0.00000000","1.6639298","3.4469476","1.1537265","1.0601008","1.6447447","1.0666763","1.8767727","0.8570394","0.9208451","0.9954099","2.3615231","1.4363324","3.89334443","1.5514268"," 8307.40","2.7344084","3.89334443","0.9954099","1.5514268","1.4363324","1.0601008","0.3676997","0.00000000","1.6639298","1.6447447","1.0666763","1.8767727","46071.48","39536.0","76225.24","0.8570394","0.9208451","3.4469476","0.8515612","2.3615231","  830"," 73561.89"," 67903.0","71085.91"," 8307.40","1.1537265","1"
"-500.852818"," 447.371472","0.056202502","141","  364","B2Bcells","47272.68","37524.0","80280.49"," 74163.29"," 63838.5","76973.47","0.1644408","1.0366254","1.0819619","0.94680494","1.1871602","3.6216461","1.0898125","1.1797115","3.0544465","2.3394977","1.0572572","0.8867345","0.9763136","1.0268414","2.5599380","1.1571742","3.45800309","2.8969737"," 8158.65","1.0819619","3.45800309","1.0268414","2.8969737","1.1571742","1.1797115","0.1644408","0.94680494","1.1871602","3.0544465","2.3394977","1.0572572","47272.68","37524.0","80280.49","0.8867345","0.9763136","3.6216461","1.0366254","2.5599380","  364"," 74163.29"," 63838.5","76973.47"," 8158.65","1.0898125","1"
" 512.031436"," 358.351214","0.065621053","142","  425","cDC2","47714.16","40614.0","77210.26"," 79792.20"," 73044.0","72090.45","0.5195249","0.7554730","2.6587834","1.86771752","1.9767252","3.2452133","1.1681726","1.0139785","1.4587147","1.1792409","1.4077164","0.8569053","0.9338428","1.0230751","2.4387929","1.3806532","4.03033155","0.3639003","10414.70","2.6587834","4.03033155","1.0230751","0.3639003","1.3806532","1.0139785","0.5195249","1.86771752","1.9767252","1.4587147","1.1792409","1.4077164","47714.16","40614.0","77210.26","0.8569053","0.9338428","3.2452133","0.7554730","2.4387929","  425"," 79792.20"," 73044.0","72090.45","10414.70","1.1681726","1"
" 500.636977"," 118.785455","0.121669153","143","  788","cDC2","46562.49","41073.0","74815.04"," 67522.18"," 62678.0","70829.61","0.8849056","1.2111385","2.9839157","2.32418332","0.9957184","2.7091910","1.0675082","1.3113672","1.4906923","1.1478912","1.2602152","0.8572337","0.9407803","1.0830307","2.3525966","1.5593909","3.15037531","1.1767407"," 9035.05","2.9839157","3.15037531","1.0830307","1.1767407","1.5593909","1.3113672","0.8849056","2.32418332","0.9957184","1.4906923","1.1478912","1.2602152","46562.49","41073.0","74815.04","0.8572337","0.9407803","2.7091910","1.2111385","2.3525966","  788"," 67522.18"," 62678.0","70829.61"," 9035.05","1.0675082","1"
"-140.675327"," 412.336869","0.053423257","144","  346","B2Bcells","43967.04","37297.0","76642.68"," 82225.45"," 68985.0","77531.15","0.8646139","1.2428136","1.1921161","2.42181662","1.2167813","3.2189548","1.0211673","1.3205251","3.1428310","1.1298971","2.4894868","0.8901671","0.8931058","1.0393772","2.7065947","0.9434977","2.50746921","3.0296146"," 8566.20","1.1921161","2.50746921","1.0393772","3.0296146","0.9434977","1.3205251","0.8646139","2.42181662","1.2167813","3.1428310","1.1298971","2.4894868","43967.04","37297.0","76642.68","0.8901671","0.8931058","3.2189548","1.2428136","2.7065947","  346"," 82225.45"," 68985.0","77531.15"," 8566.20","1.0211673","1"
"-218.036407","-128.304048","0.244727927","145"," 1585","CD4CM","45098.82","40314.0","73731.12"," 58901.31"," 54783.0","70490.63","2.3229668","1.5027739","1.1416535","2.96458806","3.5877912","1.8837866","0.9291295","1.5509643","2.2192521","1.0921516","1.1714958","0.8603209","0.9866419","0.9889362","2.1552195","1.1776593","1.92100703","1.3006033"," 8902.20","1.1416535","1.92100703","0.9889362","1.3006033","1.1776593","1.5509643","2.3229668","2.96458806","3.5877912","2.2192521","1.0921516","1.1714958","45098.82","40314.0","73731.12","0.8603209","0.9866419","1.8837866","1.5027739","2.1552195"," 1585"," 58901.31"," 54783.0","70490.63"," 8902.20","0.9291295","1"
"-278.988898"," -31.615804","0.086619790","146","  561","B1 B cells","64311.78","52158.0","78484.09"," 85452.16"," 73989.0","76142.24","2.1651780","1.4777185","1.1316571","2.08787525","3.3244412","2.8808357","0.9599012","1.4471744","3.3867114","1.0614905","1.1831679","0.8747112","0.9753458","0.9706644","2.5405612","1.0339711","2.25825634","2.8762021"," 7980.20","1.1316571","2.25825634","0.9706644","2.8762021","1.0339711","1.4471744","2.1651780","2.08787525","3.3244412","3.3867114","1.0614905","1.1831679","64311.78","52158.0","78484.09","0.8747112","0.9753458","2.8808357","1.4777185","2.5405612","  561"," 85452.16"," 73989.0","76142.24"," 7980.20","0.9599012","1"
"-564.126834"," 845.041112","0.142050280","147","  920","B2Bcells","41257.71","36998.5","73258.84"," 54472.78"," 51993.5","68844.60","0.8425643","1.2755276","0.9152505","0.48812448","1.2481315","3.1473767","0.9654423","1.2285465","2.9898923","0.9657151","2.0288435","0.9391552","0.7836956","3.3838040","3.3163535","1.5742509","0.01252796","3.1644401"," 9017.30","0.9152505","0.01252796","3.3838040","3.1644401","1.5742509","1.2285465","0.8425643","0.48812448","1.2481315","2.9898923","0.9657151","2.0288435","41257.71","36998.5","73258.84","0.9391552","0.7836956","3.1473767","1.2755276","3.3163535","  920"," 54472.78"," 51993.5","68844.60"," 9017.30","0.9654423","1"
"  79.932755"," 519.992981","0.054658477","148","  354","NKc","44534.49","39685.0","73874.90"," 57068.50"," 53472.5","70293.58","1.1369096","1.2884515","0.8096753","2.75470656","0.9181209","1.5029286","0.9819133","1.4228770","1.1169698","1.0290538","0.5182634","0.8619867","0.9069504","3.4443141","2.4917711","1.7232989","2.71104234","2.3805611"," 7501.95","0.8096753","2.71104234","3.4443141","2.3805611","1.7232989","1.4228770","1.1369096","2.75470656","0.9181209","1.1169698","1.0290538","0.5182634","44534.49","39685.0","73874.90","0.8619867","0.9069504","1.5029286","1.2884515","2.4917711","  354"," 57068.50"," 53472.5","70293.58"," 7501.95","0.9819133","1"
"-132.414308"," 345.995496","0.101442428","149","  657","B1 B cells","57457.92","46167.0","81898.16","111259.98"," 90399.0","80254.71","1.1703118","1.4381156","2.1444056","2.44665015","1.9774392","3.4319090","1.0327027","1.5558264","3.2991214","1.2726610","1.6289562","0.9149709","0.9127784","1.4749693","3.1388392","1.2920379","2.62122446","3.4128784"," 7266.90","2.1444056","2.62122446","1.4749693","3.4128784","1.2920379","1.5558264","1.1703118","2.44665015","1.9774392","3.2991214","1.2726610","1.6289562","57457.92","46167.0","81898.16","0.9149709","0.9127784","3.4319090","1.4381156","3.1388392","  657","111259.98"," 90399.0","80254.71"," 7266.90","1.0327027","1"
" 628.097142"," 440.556263","0.120279530","150","  779","cDC2","49434.84","42045.0","77738.15"," 89786.11"," 81027.0","72672.88","1.4230396","0.8295276","1.9904047","0.00000000","2.2668576","3.2556093","1.2051252","1.0797959","1.4634338","1.5123373","0.7542417","0.8723093","0.9702816","1.0119143","2.4531799","1.2000169","4.12739090","0.3150969"," 8990.20","1.9904047","4.12739090","1.0119143","0.3150969","1.2000169","1.0797959","1.4230396","0.00000000","2.2668576","1.4634338","1.5123373","0.7542417","49434.84","42045.0","77738.15","0.8723093","0.9702816","3.2556093","0.8295276","2.4531799","  779"," 89786.11"," 81027.0","72672.88"," 8990.20","1.2051252","1"
" 129.342081","-222.960909","0.137263803","151","  889","Granulos","53777.10","45399.0","77061.76","124786.62","106898.0","75702.41","1.5064976","1.3122157","3.5282511","3.37024219","3.4665025","1.1912218","1.0308660","1.5459671","3.3944093","1.2056376","1.4035709","0.8249656","0.8116004","1.0656033","3.1852677","2.1252916","2.97937931","1.3223043"," 8909.50","3.5282511","2.97937931","1.0656033","1.3223043","2.1252916","1.5459671","1.5064976","3.37024219","3.4665025","3.3944093","1.2056376","1.4035709","53777.10","45399.0","77061.76","0.8249656","0.8116004","1.1912218","1.3122157","3.1852677","  889","124786.62","106898.0","75702.41"," 8909.50","1.0308660","1"
